username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
AnuradhaSehgal,2016-11-18 15:41,0,0,@nitinmms he mnged Rajesh Arora a Congress leader n follower at a bldg flr n took interview. He couldn't do on road as public chanting Modi,,@nitinmms,,7.99555616591053E+017,https://twitter.com/AnuradhaSehgal/status/799555616591052801,,
jagadish171985,2016-11-18 13:22,0,2,@divyaspandana hi mam I m a huge fan of u.... also follower of Congress party in the state mam.....,,@divyaspandana,,7.99520656677368E+017,https://twitter.com/jagadish171985/status/799520656677367808,,
rakeshbhaddi,2016-11-18 08:53,0,0,@IndiaToday is Mr Bise a great economist or a follower of TMC or congress . We never heard him earlier.dont preach give sol.,,@IndiaToday,,7.99452896135782E+017,https://twitter.com/rakeshbhaddi/status/799452896135782401,,
sunconquerer,2016-11-16 17:57,0,0,@YoBlackPepper only congress people know to cook so please marry a congress follower bjp people all eat in hotels gourmet dinner..,,@YoBlackPepper,,7.98865177781342E+017,https://twitter.com/sunconquerer/status/798865177781342209,,
himanshujmohan,2016-11-16 14:21,1,1,AAP is truly follower of congress party full of corruption and nepotism https:// twitter.com/GehlawatSid/st atus/798585748840648708 …,,,,7.98810802572521E+017,https://twitter.com/himanshujmohan/status/798810802572521472,,
iyer_shreedhar,2016-11-16 11:16,2,2,"Karnataka Congress Minister, follower of ND Tiwari, caught ‘watching Porn, Congress Party shields http:// indianexpress.com/article/india/ india-news-india/karnataka-minister-who-was-caught-watching-porn-was-looking-melania-trumps-photos-4378149/ … via @IndianExpress",,@IndianExpress,,7.98764146808341E+017,https://twitter.com/iyer_shreedhar/status/798764146808340480,,
vinopine,2016-11-16 10:43,0,0,Look who's telling this!!! A follower of a demented leader @priyankac19 shall we discuss Jupiter velocity or Congress ek soch hai https:// twitter.com/priyankac19/st atus/798414988062953472 …,,@priyankac19,,7.98755788340613E+017,https://twitter.com/vinopine/status/798755788340613122,,
wilraaj,2016-11-15 13:22,0,0,"@ANI_news Rahul is followed by Modi's mother! Congress follower ,welcome",,@ANI_news,,7.98433437434651E+017,https://twitter.com/wilraaj/status/798433437434650624,,
sunny_congress,2016-11-15 12:30,0,0,I am sad why @iamjohnylever 's follower are less than @narendramodi,,@iamjohnylever @narendramodi,,7.98420292884374E+017,https://twitter.com/sunny_congress/status/798420292884373504,,
Phani_Mahto,2016-11-15 05:31,1,2,I'm not a BJP/AAP/ Congress etc follower but I respect my Prime Minister and I believe he is doing good for Country.,,,,7.98314981368295E+017,https://twitter.com/Phani_Mahto/status/798314981368295424,,
NickLane97,2016-11-15 03:19,0,0,@realDonaldTrump @jean_penny CNN: Will Congress indict Trump for his online relationship with Twitter follower that lead to long lost love?,,@realDonaldTrump @jean_penny,,7.98281613843067E+017,https://twitter.com/NickLane97/status/798281613843066880,,
rajesharora4,2016-11-14 21:32,0,0,AWESOME: Listen To Response Of Congress Follower On Demonetisation Currency. - SatyaVijayi http:// fb.me/8eBoA0qW2,,,,7.98194402933903E+017,https://twitter.com/rajesharora4/status/798194402933903360,,
msphalak,2016-11-14 21:23,0,0,I am truly not a hard core BJP follower ... But after hearing Congress leaders on news channel I think I should support BJP...,,,,7.98192140949996E+017,https://twitter.com/msphalak/status/798192140949995520,,
jitenkohli,2016-11-14 18:32,0,0,AWESOME: Listen To Response Of Congress Follower On Demonetisation Currency. http:// satyavijayi.com/awesome-listen -response-congress-follower-demonetisation-currency/ … via @SatyaVijayi,,@SatyaVijayi,,7.98149214748353E+017,https://twitter.com/jitenkohli/status/798149214748352515,,
SatyaVijayi,2016-11-14 17:39,9,7,AWESOME: Listen To Response Of Congress Follower On Demonetisation Currency. http:// ln.is/satyavijayi.co m/T5igr …,,,,7.98135671835738E+017,https://twitter.com/SatyaVijayi/status/798135671835738112,,
sohilrshah,2016-11-14 10:10,0,1,@crajeshv @tinucherian Spotted traitor!! Loser congress follower !! understand your pain!! Tera kala paisa raddhi jo hogaya! Pappu ki tarha tu bhi angutha choos!!,,@crajeshv @tinucherian,,7.98022804943737E+017,https://twitter.com/sohilrshah/status/798022804943736834,,
arikakanwar011,2016-11-13 15:49,0,0,@Srp2003pandey hahahhaa kejriwal ki follower .mai congressi hu...mai sirf congress ko follow krti hu..faltu logo ko follow krne ka time ni,,@Srp2003pandey,,7.97745652218417E+017,https://twitter.com/arikakanwar011/status/797745652218417152,,
HarmendraSing15,2016-11-13 14:47,0,0,Aap youth congress and nsui mai election stop karey phir dekhey kasey badtey hai aapkey follower #RahulGandhi,,,#RahulGandhi,7.97729997486195E+017,https://twitter.com/HarmendraSing15/status/797729997486194689,,
annu_aggarwal,2016-11-13 11:37,0,0,@ArvindKejriwal aajkal Congress ke footsteps ke follower se jyada kuch nazar nahi aate aap...,,@ArvindKejriwal,,7.97682291346506E+017,https://twitter.com/annu_aggarwal/status/797682291346505728,,
Warrior4Victory,2016-11-13 02:49,0,0,If COMMIE DEMOCRATS ALLOW A QURAN FOLLOWING SHARIA LAW FOLLOWER 2 INFILTRATE R CONGRESS - It Will be Death of the Democratic Party #MAGA #RT https:// twitter.com/amymek/status/ 797225689393070080 …,,,#MAGA #RT,7.97549366256996E+017,https://twitter.com/Warrior4Victory/status/797549366256996352,,
BobRasor,2016-11-12 21:48,0,0,"@Liz_Cheney From a follower out here in Oregon, I wanted to say congratulations on your election to Congress from the state of Wyoming.",,@Liz_Cheney,,7.97473659644363E+017,https://twitter.com/BobRasor/status/797473659644362752,,
JamesMeroney,2016-11-12 21:31,0,0,"scr_w party bosses & lobbyists! 3 months, Congress . Jan 20 is Ur drop dead deadline 2B leaders vs. dupes & follower losers N it 4 Self #1!",,,#1,7.97469478762279E+017,https://twitter.com/JamesMeroney/status/797469478762278912,,
TheTimesWOW,2016-11-12 21:11,1,3,@1Patelzuber Follower of #INC Congress . VP GPCC it cell. We Indians expect same replies 4m U guys! #BURN #ModiSurgicalStrikeonCommonMan,,@1Patelzuber,#INC #BURN #ModiSurgicalStrikeonCommonMan,7.97464407320052E+017,https://twitter.com/TheTimesWOW/status/797464407320051712,,
Golddidit,2016-11-12 14:48,0,0,"@sunny_ congress I don't understand your point exactly,having Congress in handle makes you @OfficeOfRG follower ? Do you support what he did?",,@sunny_ @OfficeOfRG,,7.97368027159245E+017,https://twitter.com/Golddidit/status/797368027159244801,,
18manishchauhan,2016-11-12 13:54,0,0,@ng_dap so you are follower of Congress,,@ng_dap,,7.97354307075146E+017,https://twitter.com/18manishchauhan/status/797354307075145728,,
akaaxh,2016-11-12 11:13,0,0,"I am not believing,,, he is true congress follower !! https:// twitter.com/dhanrgrg/statu s/797306162391621632 …",,,,7.97313880464556E+017,https://twitter.com/akaaxh/status/797313880464556032,,
masilamani53,2016-11-12 10:44,0,0,@guptagaurav_ @GauravPandhi @ANI_news So you want to be a follower of Congress and compete with them.,,@guptagaurav_ @GauravPandhi @ANI_news,,7.97306654630912E+017,https://twitter.com/masilamani53/status/797306654630912000,,
Vivan_shah_ishq,2016-11-12 09:13,0,0,Congress ne 70 saal Bharat ko luta. Modi ne 70 mint mein puri Congress lut li. @narendramodi @follower @imvikramkumar7,,@narendramodi @follower @imvikramkumar7,,7.97283578363204E+017,https://twitter.com/Vivan_shah_ishq/status/797283578363203584,,
mystic_ivory,2016-11-12 08:54,0,1,@americai only you and congress see it as a follower dip! His fan following has increased and is at its peak now,,@americai,,7.97278916800954E+017,https://twitter.com/mystic_ivory/status/797278916800954368,,
stevecstny,2016-11-12 00:05,0,1,"@jbarro @AtticusinCanada Trump is an enigma. He is not a follower of GOP playbook. If GOP Congress does stupid things, they will be OUT.",,@jbarro @AtticusinCanada,,7.97145863495815E+017,https://twitter.com/stevecstny/status/797145863495815168,,
kvsrivastava7,2016-11-11 19:56,1,1,@TimesNow why Rahul Gandhi digging grave of congress in India? Always doing one or other nonsense. Follower of Vulture Politics.,,@TimesNow,,7.97083179521671E+017,https://twitter.com/kvsrivastava7/status/797083179521671170,,
satish_angadi12,2016-11-11 19:08,2,2,Congress minister Tanveer Sait proved he is the true follower of Tippu @BJPKarITCell @anandgurumurthy @AmreshBJP @kadadip @ProfSRK pic.twitter.com/q9XuyeUzPD,,@BJPKarITCell @anandgurumurthy @AmreshBJP @kadadip @ProfSRK,,7.97070895747473E+017,https://twitter.com/satish_angadi12/status/797070895747473408,,
srinivasprusty,2016-11-11 07:37,0,0,@ANITARATHI Follower count should have increased for @INCIndia if people started liking corrupt CONgress after demonization @CatchNews,,@ANITARATHI @INCIndia @CatchNews,,7.96897007818265E+017,https://twitter.com/srinivasprusty/status/796897007818264576,,
ponder68,2016-11-11 06:00,0,3,@SciGuySpace That would be a waste. He's doing a lot of great work in Congress . A follower suggested Eileen Collins might be picked.,,@SciGuySpace,,7.96872698337096E+017,https://twitter.com/ponder68/status/796872698337095680,,
robertMIII,2016-11-10 22:48,0,0,"@VanJones68 New follower , Clinton needed more voices on cable, T had 10 daily every day for 6 months, we must fight back! Flip Congress '18",,@VanJones68,,7.96764021877776E+017,https://twitter.com/robertMIII/status/796764021877776384,,
NSubrayan,2016-11-10 17:33,0,0,"@thebobbydeoll Truely OROP and Great FOLLOWER LEADERS. Great FUTURE for IMITATION conGRESS , in History. Good luck.",,@thebobbydeoll,,7.96684582561153E+017,https://twitter.com/NSubrayan/status/796684582561153024,,
priyanka_969,2016-11-09 17:34,0,0,Iam no politic buff...no staunch follower of Congress or BJP...but really amazed by Modi.Isn't he really the change? #ModiFightsCorruption,,,#ModiFightsCorruption,7.96322638314504E+017,https://twitter.com/priyanka_969/status/796322638314504192,,
PowneyMike,2016-11-09 03:02,0,0,"every follower , especially from the US. Please watch this and vote for a democratic congress . Well done @LeoDiCaprio https:// twitter.com/LeoDiCaprio/st atus/795317081336139777 …",,@LeoDiCaprio,,7.96103122229793E+017,https://twitter.com/PowneyMike/status/796103122229792768,,
AnuragSha10,2016-11-08 22:58,0,0,@chetan_bhagat never knew you are a congress follower ..now I understand where the trash in ur books come from ..wrg tm 4 d stupid poll..,,@chetan_bhagat,,7.96041675986629E+017,https://twitter.com/AnuragSha10/status/796041675986628613,,
redking45,2016-11-08 09:01,0,0,"Bet, if this happens, congress would be follower of JDU/RJD/TMC/SP etc. Bihar is the recent example. #GagaOverRaGa",,,#GagaOverRaGa,7.95831023426646E+017,https://twitter.com/redking45/status/795831023426646016,,
pudderboy,2016-11-07 23:25,0,1,"@fawfulfan @springfieldNL I'm in Mo and I can't stand ""do nothing, obstructionist, follower ROY BLUNT! Hes 1 reason congress has poor rating",,@fawfulfan @springfieldNL,,7.95686057677324E+017,https://twitter.com/pudderboy/status/795686057677324288,,
UPCM_Follower,2016-11-07 13:30,0,1,"@BJPLucknowBJP Alliance ki baat hogi to Congress se hogi, PK se kyu? He is nt a part of Congress . @yadavakhilesh said that he will announce",,@BJPLucknowBJP @yadavakhilesh,,7.95536391643886E+017,https://twitter.com/UPCM_Follower/status/795536391643885569,,
aalbertjac,2016-11-06 20:11,6,9,"""Share the love with my loving follower 's,friends, congress well-wishers:-Do have a fabulous Sunday! pic.twitter.com/37aJGqh1Ku",,,,7.95274918740902E+017,https://twitter.com/aalbertjac/status/795274918740901888,,
thawheednow,2016-11-06 10:55,0,1,RT- @OfficeOfRG @TNCCMinority @s_palani @jothims @jab9777 Hindutva ideology follower Congress CM! https:// twitter.com/SaffronWatch/s tatus/794914696977485824 …,,@OfficeOfRG @TNCCMinority @s_palani @jothims @jab9777,,7.95134990686228E+017,https://twitter.com/thawheednow/status/795134990686228480,,
NikoLeonCruzatt,2016-11-05 04:14,3,15,"@UrsulaLetonaP Congress woman Letona, You are doing an excellent job indeed. Congrats!Your follower , Nicolás. Go!",,@UrsulaLetonaP,,7.94671694371848E+017,https://twitter.com/NikoLeonCruzatt/status/794671694371848192,,
hirajesh1087,2016-11-04 20:59,0,0,#OROPSuicidePolitics some veterans follower of Congress & AAP are deliberately spreading lies to damage reputation of gov 4 their vested int,,,#OROPSuicidePolitics,7.94562336157614E+017,https://twitter.com/hirajesh1087/status/794562336157614080,,
pktwitIndia15,2016-11-04 20:33,0,0,@ppbajpai @ArvindKejriwal Punyaprasun तो Congress & Rahul के follower हैं फिर Arvind क्यूँ retweet कर रहे हैं setting हो गयो के IndiaTodayसे,,@ppbajpai @ArvindKejriwal,,7.94555610326921E+017,https://twitter.com/pktwitIndia15/status/794555610326921216,,
Npushpraj,2016-11-04 17:57,0,0,@gsurya Give me one authentic source of this and I will become congress follower immediately..!,,@gsurya,,7.94516415206265E+017,https://twitter.com/Npushpraj/status/794516415206264832,,
ArvlndKejriwal,2016-11-04 17:54,2,2,Congress & RRR gave Mallya 9000 crores. But then u r a Pappu follower Wouldn't know the technicalities https:// twitter.com/periyakulam/st atus/794498164782862336 …,,,,7.94515708491153E+017,https://twitter.com/ArvlndKejriwal/status/794515708491153408,,
sri9011,2016-11-04 15:11,1,0,"As a blind follower of Congress ,you will reply only to blind followers of Congress ??/ https:// twitter.com/richaanirudh/s tatus/794473779997065216 …",,,,7.94474645504176E+017,https://twitter.com/sri9011/status/794474645504176128,,
tw33tpav,2016-11-04 07:01,0,0,"@TarekFatah @amiablejaved logical Indian is anti bjp and He's a staunch Congress follower , believer in Rahulji. I rest my case.",,@TarekFatah @amiablejaved,,7.94351282593022E+017,https://twitter.com/tw33tpav/status/794351282593021952,,
BrendaAnders2,2016-11-04 05:23,6,5,"#USA #MAGA #MASA #AmericaFirst #MILITARY2016 #Congress She owns a lot of people, pay for play, etc. It is a wonder any follower is TRUE!! https:// twitter.com/dawnellemurray /status/794264950533455872 …",,,#USA #MAGA #MASA #AmericaFirst #MILITARY2016 #Congress,7.94326641648554E+017,https://twitter.com/BrendaAnders2/status/794326641648553984,,
Chaotic_Stark,2016-11-03 13:08,0,1,#RamkishanGrewal he us no martyr! He was as a Congress follower ! Read this and shut up @ArvindKejriwal @OfficeOfRG #RahulGandhi #AAPtards pic.twitter.com/uxyBSrexc4,,@ArvindKejriwal @OfficeOfRG,#RamkishanGrewal #RahulGandhi #AAPtards,7.94081291323015E+017,https://twitter.com/Chaotic_Stark/status/794081291323015169,,
news___follower,2016-11-02 06:02,0,0,Obama trade chief says TPP may still pass Congress after elections – report: Although TPP has lost traction ... http:// cur.lv/13m7nf,,,,7.93611653241709E+017,https://twitter.com/news___follower/status/793611653241708544,,
news___follower,2016-11-01 22:27,0,0,US Congress asked to address human rights condition in Bahrain: Prominent Bahraini human rights campaigner Na... http:// cur.lv/13ly7z,,,,7.93497104102502E+017,https://twitter.com/news___follower/status/793497104102502400,,
news___follower,2016-10-31 22:38,0,0,"Next Congress likely to have record number of women, but gains still slow: Female lawmakers could exceed 20% ... http:// cur.lv/13l0gt",,,,7.93137562952962E+017,https://twitter.com/news___follower/status/793137562952962048,,
news___follower,2016-10-31 22:38,0,0,"Next Congress likely to have record number of women, but gains still slow: Female lawmakers could exceed 20% ... http:// cur.lv/13l0gl",,,,7.93137528761037E+017,https://twitter.com/news___follower/status/793137528761036800,,
wasima4u,2016-10-31 22:10,0,0,#follow and #retweet Delhi Congress Pays Tributes To Indira Gandhi: The Delhi unit of the Congr... http:// bit.ly/2efb0ba #follower #rt,,,#follow #retweet #follower #rt,7.9313046504133E+017,https://twitter.com/wasima4u/status/793130465041330176,,
