username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
RajendranPilla7,2016-05-27 19:31,0,0,"Even those who dislike BJP , become follower of PM Modi's style of functioning. https:// twitter.com/ramsa_b/status /736176262377414657 …",,,,7.36195630008127E+017,https://twitter.com/RajendranPilla7/status/736195630008127489,
kirankm3,2016-05-27 02:44,0,0,@narendramodi @PMOIndia I'm a big follower of u & bjp but not happy with on #Eaknath matter.Don't do politics on ths https:// twitter.com/narendramodi/s tatus/735874871595393028 …,,@narendramodi @PMOIndia,#Eaknath,7.35942330289656E+017,https://twitter.com/kirankm3/status/735942330289655808,
ACAamitkedia,2016-05-26 16:02,0,0,Shiv sena cant forget tht BJP is now no more his follower ... BJP is now the leader in maharastra https:// twitter.com/upma23/status/ 735780325544988672 …,,,,7.35780622493319E+017,https://twitter.com/ACAamitkedia/status/735780622493319169,
Mandeepkapoo,2016-05-26 13:39,0,0,"@narendramodi congrats sir, I am not BJP follower but ur fan, I appreciate ur work, u have made solid economic base",,@narendramodi,,7.35744681946927E+017,https://twitter.com/Mandeepkapoo/status/735744681946927105,
IEMSSoftware,2016-05-26 11:13,0,0,"@matkanianthra u r right. Though I am bjp follower , but Akalis are bad.",,@matkanianthra,,7.35708003303756E+017,https://twitter.com/IEMSSoftware/status/735708003303755777,
aykhan666,2016-05-26 10:10,0,0,The whole Bollywood industries has been influenced with Anupam kher who is BJP Follower don't want to leave any chance criticism to Congrss,,,,7.3569204481586E+017,https://twitter.com/aykhan666/status/735692044815859713,
vikramadityara3,2016-05-25 20:10,0,0,@rammadhavbjp as a humble follower I suggest bjp support a UDP & a garo outfit in Meghalaya& throw out d Congress.Ground report from people,,@rammadhavbjp,,7.35480570734612E+017,https://twitter.com/vikramadityara3/status/735480570734612481,
Lokeshpandith,2016-05-25 15:03,5,2,A good move..! Why can't @bjpkarnataka @CTRavi_ BJP do the same instead of being mute follower ? #ChidamBaraBeda https:// twitter.com/AshwiniMS_TNIE /status/735394699297591296 …,,@bjpkarnataka @CTRavi_,#ChidamBaraBeda,7.35403398137139E+017,https://twitter.com/Lokeshpandith/status/735403398137139200,
Prathosh,2016-05-24 22:38,0,0,@vinay1011 sir I m your new follower I m prathosh BJP member volunteer hard core narendra modi supporter .happy to follow you sir .,,@vinay1011,,7.3515550163839E+017,https://twitter.com/Prathosh/status/735155501638389760,
Deeppaktiwari,2016-05-24 21:42,0,0,@ashok020jain @mukeshparmar146 jain sahab karodo follower he mere jaise modiji k....apne ankho se gandhiwad ki patti kholo..m bjp ka nhi hu.,,@ashok020jain @mukeshparmar146,,7.35141373674824E+017,https://twitter.com/Deeppaktiwari/status/735141373674823680,
adarshvenkatraj,2016-05-24 14:23,1,2,@UrsNekkanti dogs are remembered for there kindness and gratitude. U guys dont have that. I know u r not a BJP follower,,@UrsNekkanti,,7.35030875675464E+017,https://twitter.com/adarshvenkatraj/status/735030875675463680,
smartpraki,2016-05-24 10:12,0,2,@sambitswaraj @sarbanandsonwal Great sir..convey my wishes as Tamilnadu BJP Follower .,,@sambitswaraj @sarbanandsonwal,,7.34967855284949E+017,https://twitter.com/smartpraki/status/734967855284948992,
Akhil,2016-05-23 22:28,2,2,@rahulkanwal @BJP4India bjp should order an enquiry and this person to prove himself innocent. I am a modi follower but not blind.,,@rahulkanwal @BJP4India,,7.34790635459203E+017,https://twitter.com/Akhil/status/734790635459203072,
moujangid,2016-05-23 18:22,0,0,"@PMOIndia though an ardent follower of bjp n namo,the 3 countries hav smthng else in common too,is it a blessng or a curse time wll decide",,@PMOIndia,,7.34728684196618E+017,https://twitter.com/moujangid/status/734728684196618240,
ShivaaniKTalwar,2016-05-23 09:19,4,4,Just Bec she is from BJP & Modi follower don't demean her achievement as 1st woman IPS & an Excellent DCP in Delhi https:// twitter.com/ShirishKunder/ status/734420633770151936 …,,,,7.34591942827344E+017,https://twitter.com/ShivaaniKTalwar/status/734591942827343874,
GururajCM,2016-05-23 07:26,0,0,Karnataka BJP leaders say we have nothing in our hand we r just follower of high command @CTRavi_ BJP @BSYBJP @BJP4India #VenkayyaSakayya,,@CTRavi_ @BSYBJP @BJP4India,#VenkayyaSakayya,7.34563542351778E+017,https://twitter.com/GururajCM/status/734563542351777793,
GururajCM,2016-05-23 07:21,0,0,Karnataka BJP @bjpkarnataka again proved that they are just follower of high command @BSYBJP #VenkayyaSakayya,,@bjpkarnataka @BSYBJP,#VenkayyaSakayya,7.34562294068302E+017,https://twitter.com/GururajCM/status/734562294068301824,
BeingReva,2016-05-22 14:12,9,6,See the comment & thoughts of follower of kejriwal saab.. Who blames RSS/ BJP for regressive thinking.. https:// twitter.com/thetrudeshbhak t/status/734288475772440576 …,,,,7.34303511798649E+017,https://twitter.com/BeingReva/status/734303511798648832,
mvg6768,2016-05-22 12:06,0,0,Anuragji congrtulations. I your follower on Twitter and BJP,,,,7.3427160699496E+017,https://twitter.com/mvg6768/status/734271606994960384,
Aaditya_BJP,2016-05-21 23:37,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.34083256883151E+017,https://twitter.com/Aaditya_BJP/status/734083256883150850,
kumarashu10,2016-05-21 11:38,5,10,@Swamy39 no sir. I am Bjp follower n Modi param bhakt. But somehow I am convinced Asaram is not good person and he is charged correctly.,,@Swamy39,,7.33902184430047E+017,https://twitter.com/kumarashu10/status/733902184430047232,
infi_abhishek,2016-05-21 09:53,0,1,@navinjoshi1947 @sardanarohit @narendramodi so even I m not a BJP or Cong follower . I believe by changing parties in power v can't really,,@navinjoshi1947 @sardanarohit @narendramodi,,7.33875942771163E+017,https://twitter.com/infi_abhishek/status/733875942771163137,
ramesh94_bithar,2016-05-21 08:06,0,0,@scorpiusmaximus @varshathacker Will #BJP give Ak47 2 dir follower 2fight atpar #CPMTerrorist,,@scorpiusmaximus @varshathacker,#BJP #CPMTerrorist,7.33848922473562E+017,https://twitter.com/ramesh94_bithar/status/733848922473562112,
KaustavDna,2016-05-21 05:13,0,0,@quizderek Communism is good ..and for sure Mamta di also follower of communism by heart in different from. she is not that capitalist BJP,,@quizderek,,7.33805298649965E+017,https://twitter.com/KaustavDna/status/733805298649964544,
Aaditya_BJP,2016-05-20 23:38,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.33721162237121E+017,https://twitter.com/Aaditya_BJP/status/733721162237120513,
vishwas4u,2016-05-20 23:07,0,0,"Be it Modi, Mamta, Amma or even Rahul Gandhi. thy r nt gods. B a follower of justice and truth. 2day its Congress tmrw it may be BJP . #karma",,,#karma,7.33713377197842E+017,https://twitter.com/vishwas4u/status/733713377197842432,
rajattwittes,2016-05-20 10:47,9,4,If a loyal follower of d party has this views abt leaders of TN BJP it's time @AmitShah does a reality check immed https:// twitter.com/rameshsethu/st atus/733506700590747649 …,,@AmitShah,,7.33527115530797E+017,https://twitter.com/rajattwittes/status/733527115530797056,
satlore1,2016-05-19 20:54,0,0,"I am a follower of you, BJP supporter https:// twitter.com/Swamy39/status /733315268953427968 …",,,,7.33317438079566E+017,https://twitter.com/satlore1/status/733317438079565828,
PrinceSubra,2016-05-19 14:00,0,0,"@SushmaSwaraj Myself, being a BJP follower and a consultant having active contacts with all the banks and can resolve their issues.",,@SushmaSwaraj,,7.33213263354319E+017,https://twitter.com/PrinceSubra/status/733213263354318850,
surendra1199,2016-05-19 12:25,0,0,@rammadhavbjp congratulations sir..you made it possible in assam.though i am not a follower of bjp .but your efforts and victory admired me.,,@rammadhavbjp,,7.33189333985853E+017,https://twitter.com/surendra1199/status/733189333985853440,
AmitSwami77,2016-05-18 22:40,0,1,@NancyProudNamo unfollowed me!?? I think BJP people dont like me being follower of Asaram bapuji.,,@NancyProudNamo,,7.32981787102581E+017,https://twitter.com/AmitSwami77/status/732981787102580737,
shubham55755755,2016-05-18 21:52,0,1,Mr. Narendra Modi #i Regert to be an indian #i regret to be a follower of BJP,,,#i #i,7.32969693171098E+017,https://twitter.com/shubham55755755/status/732969693171097600,
chander57821753,2016-05-18 16:33,0,0,@TimesNow who speaks against Congress that is follower of bjp,,@TimesNow,,7.32889430273352E+017,https://twitter.com/chander57821753/status/732889430273351680,
atulsmahori,2016-05-18 08:16,0,1,@pcpandey U #aaptards r rudest blind follower of Farziwal. Aisa kya khilaya ha. Bhakts to BJP walo ki bhi lete hain. @anuragdhanda @Kumudkp,,@pcpandey @anuragdhanda @Kumudkp,#aaptards,7.32764321684566E+017,https://twitter.com/atulsmahori/status/732764321684566016,
RajivMehtaR,2016-05-17 14:48,0,0,@nemee8 हार मान तो लिया डेल्ही में।by the way if u r follower of politics the vote % of BJP have not decreased समझे पप्पू @SitaramYechury,,@nemee8 @SitaramYechury,,7.32500609803293E+017,https://twitter.com/RajivMehtaR/status/732500609803292673,
Abhishe65412970,2016-05-17 14:01,1,1,Not as BJP follower But as a proud citizen who understand how hard way we got Independence. So as a Indian #iSupportDilipGhosh,,,#iSupportDilipGhosh,7.32488818989785E+017,https://twitter.com/Abhishe65412970/status/732488818989785088,
manishdubey_BJP,2016-05-16 23:47,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.32273869222879E+017,https://twitter.com/manishdubey_BJP/status/732273869222879233,
AbhishekKawdiya,2016-05-16 18:27,1,3,I am a big follower of #BJP and @narendramodi BUT if #NEET were cancel then this were the biggest turnover for me and 6 lakh students,,@narendramodi,#BJP #NEET,7.32193155265618E+017,https://twitter.com/AbhishekKawdiya/status/732193155265617921,
pramodh_arigela,2016-05-16 16:50,0,0,"@narendramodi - Respected sir, i am a clerk in SBH and a follower of you & BJP . On some mistakes done by my branch manager, i am suspended .",,@narendramodi,,7.32168736417796E+017,https://twitter.com/pramodh_arigela/status/732168736417796096,
vkvermadr,2016-05-16 10:39,0,0,#BJP BJP may plan to nominate Kanu Bhai Gandhi (grand son of Bapu) for Rajya Sabha. This may help BJP to prove themselves as Bapu follower,,,#BJP,7.32075400155652E+017,https://twitter.com/vkvermadr/status/732075400155652096,
dadcastle,2016-05-15 09:33,0,0,@Ars_king7 @kvQuote Modi or any BJP MP knows u by name wotta a follower @Maddy_Saheb,,@Ars_king7 @kvQuote @Maddy_Saheb,,7.31696392117215E+017,https://twitter.com/dadcastle/status/731696392117215232,
DonToxique,2016-05-15 09:19,0,1,@samjawed65 @tavleen_singh @IndianExpress You must hand it to Tavleen Singh that she isn't a blind follower of Modi/ BJP . She is even handed.,,@samjawed65 @tavleen_singh @IndianExpress,,7.31693030185406E+017,https://twitter.com/DonToxique/status/731693030185406465,
syajaman,2016-05-15 08:08,0,0,"@mmurthy4 Again, which nation do you live in? @srikanthhr01 @CTRavi_ BJP Pls send your follower a copy of constitution of India.",,@mmurthy4 @srikanthhr01 @CTRavi_,,7.31675182469927E+017,https://twitter.com/syajaman/status/731675182469926912,
phpjungle,2016-05-14 21:17,0,0,"@sureshpprabhu Respected Sir, I am follower of AAP and against BJP most of the time, but this time in Latur case, I'm too much happy.",,@sureshpprabhu,,7.31511348543275E+017,https://twitter.com/phpjungle/status/731511348543275009,
RahejaVinod,2016-05-14 20:18,0,1,@upma23 @BJP4India Anyone who abuses is not a true BJP follower .,,@upma23 @BJP4India,,7.31496473066496E+017,https://twitter.com/RahejaVinod/status/731496473066496002,
nikhil_mt,2016-05-14 15:04,0,0,@ProgressiveQX I'm not a bjp supporter. But u r a blind fake Gandhi family follower no point in talking u r biased.,,@ProgressiveQX,,7.31417421140115E+017,https://twitter.com/nikhil_mt/status/731417421140115456,
bala_rabhouse,2016-05-14 01:09,0,0,@GauravPandhi this polically insane or psyco follower of bjp /rss,,@GauravPandhi,,7.31207282755658E+017,https://twitter.com/bala_rabhouse/status/731207282755657728,
Aaditya_BJP,2016-05-13 23:39,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.31184718234837E+017,https://twitter.com/Aaditya_BJP/status/731184718234836992,
AniilkumarAnil,2016-05-13 16:27,1,1,"I agree with you. We are not brain dead blind follower . Note we may criticise, scold but should never harm BJP /Modi https:// twitter.com/Mangal_Amit1/s tatus/731061047637970944 …",,,,7.31075892588499E+017,https://twitter.com/AniilkumarAnil/status/731075892588498945,
ravi777i,2016-05-13 09:41,0,0,@MirrorShourie @SushmaSwaraj I m bjp follower but such statement is not acceptable Best answer given by @MirrorShourie,,@MirrorShourie @SushmaSwaraj @MirrorShourie,,7.3097372992095E+017,https://twitter.com/ravi777i/status/730973729920950273,
abhishekbiswa18,2016-05-13 03:32,0,0,@jahanzaibj32 am nT a rss or bjp follower so i request u never follow d path oF jamaT oR haffeez saeeD,,@jahanzaibj32,,7.30880978223145E+017,https://twitter.com/abhishekbiswa18/status/730880978223144961,
YiAOrg,2016-05-12 21:35,0,0,@malviyamit @AmitShah - Reverse counting started [-1] follower to BJP staring with @arunjaitley . CC @TajinderBagga,,@malviyamit @AmitShah @arunjaitley @TajinderBagga,,7.3079099707283E+017,https://twitter.com/YiAOrg/status/730790997072830466,
unurag,2016-05-12 20:25,3,2,Did any BJP minister with high follower count shared articles clarifying Kerala=Somalia outrage?,,,,7.30773388562711E+017,https://twitter.com/unurag/status/730773388562710528,
shorabbhomishaw,2016-05-12 20:01,0,0,"@MLARajKPurohit sir,we being follower of bjp are bend on approaching rahul narvekar as no bjp leaders has helped us against builder,mpn",,@MLARajKPurohit,,7.30767450002723E+017,https://twitter.com/shorabbhomishaw/status/730767450002722817,
986_kumar,2016-05-12 19:23,1,1,The problem of BJP is that they all take their follower for granted y not @ZeeNews but NDTV the channel already we boycotted #NoDealWithNDTV,,@ZeeNews,#NoDealWithNDTV,7.30757906241573E+017,https://twitter.com/986_kumar/status/730757906241572864,
adiscover,2016-05-12 13:09,0,1,Proves @DrChandanMitra correct tht BJP 's SM follower 's(ppl having nothing better to do)opinion accounts for zilch? https:// twitter.com/TexMinIndia/st atus/730652138209169408 …,,@DrChandanMitra,,7.30663598054355E+017,https://twitter.com/adiscover/status/730663598054354945,
pravjain19,2016-05-11 22:01,0,1,@narendramodi dear modi ji i am a strong follower of BJP but i cant see any improve in day to day life except higer bills at each end,,@narendramodi,,7.30435266608038E+017,https://twitter.com/pravjain19/status/730435266608037888,
appg73,2016-05-11 13:54,0,0,@BDUTT @smritiirani bdutt a capitalist lost his nuteral stand deal her follower to bjp set up her own media group and need pol power as par,,@BDUTT @smritiirani,,7.30312511950488E+017,https://twitter.com/appg73/status/730312511950487553,
interveNtionXD,2016-05-11 01:44,0,1,@BJP _Official 6000th follower ! <3,,@BJP,,7.30128982100808E+017,https://twitter.com/interveNtionXD/status/730128982100807681,
sumitaaverma,2016-05-10 14:02,0,0,@dhume and only bjp specializes in having every single follower specializing in shaming anyone having opinions other than them.,,@dhume,,7.29952357451235E+017,https://twitter.com/sumitaaverma/status/729952357451235328,
priyashmita,2016-05-10 10:39,4,5,Cong or BJP or any other party's core follower base will forgive even if degrees are false. To AAP follower base this matters.,,,,7.29901108819317E+017,https://twitter.com/priyashmita/status/729901108819316736,
SanjayR25614587,2016-05-10 08:41,0,0,@BJPDelhiState He can't because he is blind follower of anti Bjp (Modi) parties.He is getting a big amount frm terrorist organizations,,@BJPDelhiState,,7.29871408201929E+017,https://twitter.com/SanjayR25614587/status/729871408201928704,
DidIAskYou___,2016-05-10 01:38,0,0,@Nicks103 rather lose than bribe. I'm a BJP bhakt not an Asshole Aadmi Party follower,,@Nicks103,,7.29765005013357E+017,https://twitter.com/DidIAskYou___/status/729765005013356544,
FrancisMascare5,2016-05-09 17:48,0,0,@Patilkashinath3 @ANI_news pl use proper language to note ur feelings. We know u are hardcore follower of Bjp .,,@Patilkashinath3 @ANI_news,,7.2964682068344E+017,https://twitter.com/FrancisMascare5/status/729646820683440128,
MahabirSwain1,2016-05-09 16:18,0,0,Proud to b a follower of BJP ..The only party can change India and later on d world..,,,,7.29624169000927E+017,https://twitter.com/MahabirSwain1/status/729624169000927232,
